intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,match_filename,match_name,match_md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
10000,7.111414531464453e-6,0.001584786053882726,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_013407705.1 Pigmentiphaga litoralis strain=SAS40, ASM1340770v1",074d38b252a59bca374425cd437db9d9,0.001584786053882726,10000,109,1401910000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.881246618513685,0.8369268614040901,0.881246618513685,1,13123,670567
80000,0.000056891316251715626,0.017278617710583154,0.000056891316251715626,0.000014912752938930785,1.25,1.0,0.4330127018922193,/dev/fd/63,"GCA_004322345.1 Aquabacterium sp., ASM432234v1",0c458b0d9ae93013c8fcd5e258b353c0,0.017278617710583154,80000,10,1403660000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8255922499885434,0.9235094692568128,0.8745508596226781,0.9235094692568128,10,10205,670567
20000,0.000014222829062928906,0.002770083102493075,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_001266755.1 Microbacterium sp. CGR1 strain=CGR1, ASM126675v1",61ba5d97e91a1641229cc0f375cb3c62,0.00554016620498615,10000,88,1402120000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8034530609047136,0.9031405642357614,0.8532968125702375,0.9031405642357614,1,12859,670567
10000,7.111414531464453e-6,0.001658374792703151,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_001412655.1 Pedobacter sp. PACM 27299 strain=PAMC 27299, ASM141265v1",9f3c9a1389e41f5beb24c7540bed8752,0.001658374792703151,10000,89,1402110000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.8820312540510633,0.8373191791727793,0.8820312540510633,1,12860,670567
80000,0.000056891316251715626,0.01809954751131222,0.000056891316251715626,0.000011930202351144629,1.0,1.0,0.0,/dev/fd/63,"GCA_019976995.1 Arthrobacter sp. NtRootA2 strain=NtRootA2, ASM1997699v1",1b34698e9f8db935803af0b69b54a3f8,0.01809954751131222,80000,11,1403580000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8255922499885434,0.9243503753581296,0.8749713126733365,0.9243503753581296,8,10213,670567
10000,7.111414531464453e-6,0.0019047619047619048,7.111414531464453e-6,0.0005040510493358605,338.0,338.0,0.0,/dev/fd/63,"GCF_014306375.1 Salmonella enterica strain=585, ASM1430637v1",a6bdd64407775ba708fa52dbaa012409,0.0019047619047619048,10000,110,1401900000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.8844301579879833,0.8385186311412394,0.8844301579879833,338,13461,670567
80000,0.000056891316251715626,0.012089810017271158,0.000049779901720251174,0.00001043892705725155,1.0,1.0,0.0,/dev/fd/63,"GCF_004801935.1 Pseudomonas sp. M7D1 strain=M7D1, ASM480193v1",7bc11cdc31c7bd560f73c57f2f831c44,0.013816925734024179,70000,12,1403510000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8255922499885434,0.9194698200881396,0.8725310350383415,0.9194698200881396,7,10220,670567
240000,0.00017067394875514688,0.0022123893805309734,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_014354075.1 Erwinia gerundensis strain=Eg31-2, ASM1435407v1",80a19d061328cb71647c010b9e8ceae0,0.05309734513274336,10000,111,1401890000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8435696110191736,0.9440639795502398,0.8938167952847067,0.9440639795502398,1,13462,670567
60000,0.00004266848718878672,0.016260162601626018,0.00004266848718878672,8.94765176335847e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_018613995.1 Microbacterium sp. ISL-103 strain=ISL-103, ASM1861399v1",953b9cc9c883fa0a8e790dc660dbefea,0.016260162601626018,60000,13,1403450000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8209483386853,0.9224100313639713,0.8716791850246357,0.9224100313639713,6,10226,670567
10000,7.111414531464453e-6,0.0037593984962406013,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_014644315.1 Altererythrobacter deserti strain=CGMCC 1.15959, ASM1464431v1",e2e3e1b3c791add7208ce9be534759dd,0.0037593984962406013,10000,112,1401880000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.896299803565827,0.8444534539301611,0.896299803565827,1,13463,670567
250000,0.00017778536328661134,0.009070294784580499,0.000028445658125857813,5.965101175572314e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_020342335.1 Erwinia gerundensis strain=AR, ASM2034233v1",5d25bf39382efe98b25a4bf4cbdf303a,0.05668934240362812,40000,20,1403130000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8442451008156354,0.9452764784207713,0.8947607896182034,0.9452764784207713,4,10999,670567
320000,0.0002275652650068625,0.5161290322580645,0.0002275652650068625,0.01480836366835827,310.3125,314.5,70.12864852362407,/dev/fd/63,"GCA_001623385.2 Phytoplasma sp. Vc33, ASM162338v2",8fc392610bb349152ca965240743653a,0.5161290322580645,320000,2,1404860000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8483414855295212,0.9871151322279094,0.9177283088787153,0.9871151322279094,9930,10053,670567
250000,0.00017778536328661134,0.05506607929515418,0.00017778536328661134,0.00003877315764122004,1.04,1.0,0.19595917942265423,/dev/fd/63,"GCF_014353715.1 Erwinia gerundensis strain=Eg31-5, ASM1435371v1",e93cc8766c5f93556b1174048a606d64,0.05506607929515418,250000,3,1404610000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8442451008156354,0.9447381518201711,0.8944916263179032,0.9447381518201711,26,10079,670567
10000,7.111414531464453e-6,0.0015037593984962407,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,/dev/fd/63,"GCA_003963455.1 Rhizobiales bacterium, ASM396345v1",cbddcbe3a1ee8c9dc5f771db872e4397,0.0015037593984962407,10000,63,1402370000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.8803402445355877,0.8364736744150415,0.8803402445355877,1,12822,670567
10000,7.111414531464453e-6,0.001639344262295082,7.111414531464453e-6,5.965101175572314e-6,4.0,4.0,0.0,/dev/fd/63,"GCA_004004775.1 Klebsiella pneumoniae strain=064B6, ASM400477v1",8fb1f3554ac38fe98cd078acde1760bd,0.001639344262295082,10000,64,1402360000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.8818316650003368,0.8372193846474161,0.8818316650003368,4,12826,670567
10000,7.111414531464453e-6,0.0010449320794148381,7.111414531464453e-6,0.00015211007997709402,102.0,102.0,0.0,GCA_014647975.1_genomic.fna.gz,GCA_014647975.1 Streptomyces fumigatiscleroticus strain=JCM 3101 ASM1464797v1,f9bb28c14e94f717d3519e8b2879d649,0.0010449320794148381,10000,126,1401740000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.8740791207722525,0.8333431125333739,0.8740791207722525,102,13582,670567
10000,7.111414531464453e-6,0.0015128593040847202,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,GCA_013392155.1_genomic.fna.gz,GCA_013392155.1 Klebsiella michiganensis strain=ZH142-C ASM1339215v1,b0c7c99234bf21addc81067651a8d8ed,0.0015128593040847202,10000,127,1401730000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.8804443932344129,0.8365257487644542,0.8804443932344129,1,13583,670567
10000,7.111414531464453e-6,0.0036231884057971015,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,GCA_029210065.1_genomic.fna.gz,GCA_029210065.1 Cycloclasticus sp. ASM2921006v1,428aab1c033fb14a265f8dad72a6fa2d,0.0036231884057971015,10000,128,1401720000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.8956514588158029,0.8441292815551491,0.8956514588158029,1,13584,670567
10000,7.111414531464453e-6,0.007874015748031496,7.111414531464453e-6,2.982550587786157e-6,2.0,2.0,0.0,GCA_029977385.1_genomic.fna.gz,GCA_029977385.1 Euryarchaeota archaeon ASM2997738v1,2880f24c915b70b3f1703730c24aa518,0.007874015748031496,10000,129,1401710000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.9093874295165494,0.8509972669055224,0.9093874295165494,2,13586,670567
50000,0.00003555707265732227,0.009025270758122744,0.00003555707265732227,7.4563764694653925e-6,1.0,1.0,0.0,/dev/fd/63,"GCA_001429385.1 Bacillus sp. Root239 strain=Root239, Root239",9c9bd8bd1f27c12f05cfeb850e5fe855,0.009025270758122744,50000,15,1403340000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.81801874347248,0.9118239287534203,0.8649213361129502,0.9118239287534203,5,10237,670567
50000,0.00003555707265732227,0.01182033096926714,0.00003555707265732227,7.4563764694653925e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_001421535.1 Sphingomonas sp. Leaf20 strain=Leaf20, Leaf20",2b43b7cbaa24a9fd86c8d32f1651188c,0.01182033096926714,50000,16,1403290000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.81801874347248,0.9166603032221664,0.8673395233473232,0.9166603032221664,5,10242,670567
120000,0.00008533697437757344,0.006644518272425249,0.000028445658125857813,7.4563764694653925e-6,1.25,1.0,0.4330127018922193,/dev/fd/63,"GCA_000801775.1 Pseudomonas fluorescens strain=AU2989, PfAU2989",9fef29c377e1d7cd76b1a2cb5167358b,0.019933554817275746,40000,17,1403250000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.832182113921944,0.926101365609559,0.8791417397657515,0.926101365609559,5,10247,670567
130000,0.0000924483889090379,0.002531645569620253,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,GCF_002979815.1_genomic.fna.gz,GCF_002979815.1 Arthrobacter sp. MYb222 strain=MYb222 ASM297981v1,c874895f3e88f3585dac926ff2554b80,0.03291139240506329,10000,140,1401600000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8334892199640133,0.935251380613555,0.8843703002887842,0.935251380613555,1,13605,670567
10000,7.111414531464453e-6,0.0029585798816568047,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,GCF_001984125.1_genomic.fna.gz,GCF_001984125.1 Leifsonia sp. ALI-44-B strain=ALI-44-B ASM198412v1,4c4d25fe932d662432f9a718b3f86bf6,0.0029585798816568047,10000,141,1401590000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.8920997096774607,0.8423534069859779,0.8920997096774607,1,13606,670567
130000,0.0000924483889090379,0.002506265664160401,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,GCF_004365035.1_genomic.fna.gz,GCF_004365035.1 Arthrobacter sp. JUb115 strain=JUb115 ASM436503v1,58b979cd15dc143a2325ecf575149fee,0.03258145363408521,10000,142,1401580000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8334892199640133,0.9350666289144276,0.8842779244392205,0.9350666289144276,1,13607,670567
130000,0.0000924483889090379,0.002652519893899204,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,GCF_025452055.1_genomic.fna.gz,GCF_025452055.1 Glutamicibacter sp. M10 strain=M10 ASM2545205v1,b919cf56bc45522e6f87efc013764638,0.034482758620689655,10000,143,1401570000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8334892199640133,0.9361070789772211,0.8847981494706172,0.9361070789772211,1,13608,670567
30000,0.00002133424359439336,0.002288329519450801,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,GCF_030817075.1_genomic.fna.gz,GCF_030817075.1 Arthrobacter sp. V1I9 strain=V1I9 ASM3081707v1,f9249b6df30b17910ecc46175fa39b38,0.006864988558352402,10000,144,1401560000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8098662101903443,0.9069454636547738,0.8584058369225591,0.9069454636547738,1,13609,670567
10000,7.111414531464453e-6,0.0018148820326678765,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,/dev/fd/63,"GCA_913774835.1 uncultured Mucilaginibacter sp., maxbin_SP80_3.007_cleaned",2ccb053fdd7855cf30217c239ad16a1a,0.0018148820326678765,10000,76,1402240000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.8835923139278076,0.8380997091111515,0.8835923139278076,1,12844,670567
80000,0.000056891316251715626,0.012145748987854251,0.00004266848718878672,8.94765176335847e-6,1.0,1.0,0.0,GCA_900580595.1_genomic.fna.gz,GCA_900580595.1 Pseudomonas viridiflava p11.C6,000a038aa81603e7c3a9a8cd2643b6ba,0.016194331983805668,60000,14,1403390000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8255922499885434,0.9223366610731755,0.8739644555308594,0.9223366610731755,6,10232,670567
10000,7.111414531464453e-6,0.0012804097311139564,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,GCF_016462955.1_genomic.fna.gz,GCF_016462955.1 Bradyrhizobium sp. ASM1646295v1,801cb9cdfa2fd7bca7e9561889a9975a,0.0012804097311139564,10000,132,1401680000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.8775691592901089,0.8350881317923021,0.8775691592901089,1,13589,670567
10000,7.111414531464453e-6,0.0018315018315018315,7.111414531464453e-6,8.94765176335847e-6,6.0,6.0,0.0,GCF_026624005.1_genomic.fna.gz,GCF_026624005.1 Klebsiella pneumoniae strain=kp133 ASM2662400v1,9325fd5f31f71f36bdbfd8db8beb3dc7,0.0018315018315018315,10000,133,1401670000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.8837502629519529,0.8381786836232241,0.8837502629519529,6,13595,670567
20000,0.000014222829062928906,0.0019801980198019802,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,GCF_918184585.1_genomic.fna.gz,GCF_918184585.1 Bacillus cereus DSM 626,d73b765a41e139fd48528d70c88b05d0,0.0039603960396039604,10000,134,1401660000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8034530609047136,0.8972156403453029,0.8503343506250083,0.8972156403453029,1,13596,670567
30000,0.00002133424359439336,0.005249343832020997,0.000014222829062928906,2.982550587786157e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_000349605.1 Kocuria sp. UCD-OTCP strain=UCD-OTCP, Kocuria sp. UCD-OTCP",a5f2b01eb87663dc8d6f9bb5ffcf71a7,0.007874015748031496,20000,33,1402790000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8098662101903443,0.9093874295165494,0.8596268198534469,0.9093874295165494,2,11732,670567
20000,0.000014222829062928906,0.0037313432835820895,0.000014222829062928906,2.982550587786157e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_000512375.1 Enterobacter ludwigii strain=P101, ASM51237v1",de3bbcb282e158f636c72dadf1b381b5,0.0037313432835820895,20000,34,1402770000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8034530609047136,0.8961681683781925,0.849810614641453,0.8961681683781925,2,11734,670567
20000,0.000014222829062928906,0.0034129692832764505,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_000019905.1 Exiguobacterium sibiricum 255-15 strain=255-15, ASM1990v1",ec4e8cfd26f93ba19df3f58eb472e6d4,0.006825938566552901,10000,77,1402230000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8034530609047136,0.906844024418685,0.8551485426616993,0.906844024418685,1,12845,670567
20000,0.000014222829062928906,0.00199203187250996,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_014851505.1 Pseudomonas sp. PDM11 strain=PDM11, ASM1485150v1",c8705a914905038f62f8c05b36c595b9,0.00398406374501992,10000,113,1401870000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8034530609047136,0.8973204678127464,0.85038676435873,0.8973204678127464,1,13464,670567
10000,7.111414531464453e-6,0.002512562814070352,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_016735675.1 Nocardioides sp. G10 strain=G10, ASM1673567v1",87b54086e385a1e75a1cefd6e2b3bc99,0.002512562814070352,10000,114,1401860000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.8892459595108382,0.8409265319026668,0.8892459595108382,1,13465,670567
30000,0.00002133424359439336,0.01276595744680851,0.00002133424359439336,0.0005666846116793698,126.66666666666667,1.0,177.71950433821894,/dev/fd/63,"GCA_005768775.1 Gemella sp., ASM576877v1",96e39e7a56cb5d94888c9cde70b7d9e1,0.01276595744680851,30000,22,1403070000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8098662101903443,0.9180446245420006,0.8639554173661725,0.9180446245420006,380,11399,670567
50000,0.00003555707265732227,0.009146341463414634,0.00002133424359439336,4.473825881679235e-6,1.0,1.0,0.0,/dev/fd/63,"GCA_017491745.1 Pseudomonas sp. 81_B strain=81_B, ASM1749174v1",0a42a837c76b4e8d96bfcee16112528e,0.01524390243902439,30000,23,1403040000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.81801874347248,0.9212434955185166,0.8696311194954983,0.9212434955185166,3,11402,670567
10000,7.111414531464453e-6,0.0034482758620689655,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,/dev/fd/63,"GCA_002294265.1 Limnobacter sp. UBA882, ASM229426v1",7807d3ba25cb8e6aaafd080b5193eefe,0.0034482758620689655,10000,54,1402460000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.8947829216714525,0.8436950129829739,0.8947829216714525,1,12813,670567
10000,7.111414531464453e-6,0.0024096385542168677,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,/dev/fd/63,"GCA_002324965.1 Enterobacteriaceae bacterium UBA1499, ASM232496v1",02a3f94d0ed0c5a88cbac5a121890c09,0.0024096385542168677,10000,55,1402450000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.888516963204073,0.8405620337492842,0.888516963204073,1,12814,670567
10000,7.111414531464453e-6,0.004524886877828055,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,/dev/fd/63,"GCA_002418375.1 Micrococcaceae bacterium UBA5788, ASM241837v1",ee8e70dbd56b795e82b5e1a8d469a6de,0.004524886877828055,10000,56,1402440000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.8995628755480881,0.8460849899212917,0.8995628755480881,1,12815,670567
410000,0.0002915679957900426,0.014018691588785047,0.00002133424359439336,7.4563764694653925e-6,1.6666666666666667,1.0,0.9428090415820634,/dev/fd/63,"GCF_002269405.1 Candidatus Hamiltonella defensa strain=MI47, ASM226940v1",683573832291d84a111402574cf2d54b,0.19158878504672897,30000,28,1402890000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8524740617179104,0.9681191819667176,0.9102966218423141,0.9681191819667176,5,11722,670567
20000,0.000014222829062928906,0.003067484662576687,7.111414531464453e-6,2.982550587786157e-6,2.0,2.0,0.0,GCF_031194945.1_genomic.fna.gz,GCF_031194945.1 Bacillus pumilus strain=SC124 ASM3119494v1,88ba3962dbc4d861c7533ff1b74b6d7d,0.006134969325153374,10000,135,1401650000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.8034530609047136,0.9049483082061326,0.8542006845554231,0.9049483082061326,2,13598,670567
10000,7.111414531464453e-6,0.0024096385542168677,7.111414531464453e-6,1.4912752938930786e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_002931055.1 Pseudoclavibacter sp. AY1H1 strain=AY1H1, ASM293105v1",74fc972edb5b048dbf1b739bac028fed,0.0024096385542168677,10000,99,1402010000,,SRR27437571,2a1db8599f3a5787cda973ae10f3dfa9,1406190000,51,DNA,10000,140619,true,0.7926071042944953,0.888516963204073,0.8405620337492842,0.888516963204073,1,12870,670567
