intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,match_filename,match_name,match_md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
30000,6.0890709295575685e-6,0.011627906976744186,6.0890709295575685e-6,7.827022796203894e-6,1.3333333333333333,1.0,0.4714045207910317,/dev/fd/63,"GCF_001476515.1 Staphylococcus epidermidis strain=SA6, ASM147651v1",bf161fd49cba11e102ad735a5814948d,0.011627906976744186,30000,30,4921160000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.7901986707087647,0.916365347299856,0.8532820090043103,0.916365347299856,4,6838,511050
40000,8.11876123941009e-6,0.013824884792626729,6.0890709295575685e-6,5.870267097152921e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_003944065.1 Streptococcus gordonii strain=BCA22, ASM394406v1",29df2c740782b5c83a32bb7cd81f1981,0.018433179723502304,30000,31,4921130000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.7946686383861328,0.9246814852600344,0.8596750618230835,0.9246814852600344,3,6841,511050
1710000,0.00034707704298478137,0.014778325123152709,6.0890709295575685e-6,5.870267097152921e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900017865.1 Streptococcus pneumoniae strain=2842STDY5643750, 11860_5#11",0ad834d382a6d7dd40c4e6364e72a6ea,0.8423645320197044,30000,32,4921100000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8553920576627495,0.9966420735752326,0.926017065618991,0.9966420735752326,3,6844,511050
20000,4.059380619705045e-6,8.584759476501367e-6,4.059380619705045e-6,3.913511398101947e-6,1.0,1.0,0.0,genomes/mm39.fa.gz,mm39,dc5c5e2c13ba10b902e63b9f0a148f42,8.584759476501367e-6,20000,33,4921080000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.7839412642670622,0.7955387450799707,0.7897400046735165,0.7955387450799707,2,6846,511050
20000,4.059380619705045e-6,8.436504756079556e-6,4.059380619705045e-6,0.000035221602582917524,9.0,9.0,7.0,genomes/felCat9.fa.gz,felCat9,5753fa8b98ca470c40aef14995208346,8.436504756079556e-6,20000,34,4921060000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.7839412642670622,0.7952670544351172,0.7896041593510897,0.7952670544351172,18,6864,511050
190000,0.00003856411588719793,0.010362694300518135,4.059380619705045e-6,3.913511398101947e-6,1.0,1.0,0.0,/dev/fd/63,"GCA_905221145.1 bacterium, S1088M24C1",846bd3cdee3cd540791c31a779878b7b,0.09844559585492228,20000,45,4920840000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8193219237885723,0.9555617361121778,0.887441829950375,0.9555617361121778,2,6918,511050
1700000,0.0003450473526749289,0.00975609756097561,4.059380619705045e-6,0.000019567556990509736,5.0,5.0,4.0,/dev/fd/63,"GCA_000171595.1 Streptococcus pneumoniae CDC1087-00 strain=CDC1087-00, ASM17159v1",eaa593da3cda6ac3394bfefa3fc010ad,0.8292682926829268,20000,35,4921040000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8552936912289092,0.9963359146525811,0.9258148029407451,0.9963359146525811,10,6874,511050
50000,0.000010148451549262613,0.017094017094017096,4.059380619705045e-6,0.00004500538107817239,11.5,11.5,5.5,/dev/fd/63,"GCA_916439305.1 uncultured Streptococcus sp., DRR214960_bin.16_metaWRAP_v1.1_MAG",53085047b4a62717825568893d3e93d3,0.042735042735042736,20000,46,4920820000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.7981532203385591,0.9400536288478609,0.86910342459321,0.9400536288478609,23,6941,511050
1740000,0.0003531661139143389,0.010050251256281407,4.059380619705045e-6,5.870267097152921e-6,1.5,1.5,0.5,/dev/fd/63,"GCA_000251425.2 Streptococcus pneumoniae GA13224 strain=GA13224, ASM25142v2",0e4cbbcdf0d40f897a5d245944368302,0.8743718592964824,20000,36,4921020000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.855683808554292,0.9973711179410417,0.9265274632476669,0.9973711179410417,3,6877,511050
1790000,0.00036331456546360156,0.00909090909090909,4.059380619705045e-6,0.00002152431268956071,5.5,5.5,1.5,/dev/fd/63,"GCA_000278845.1 Streptococcus pneumoniae 2070335 strain=2070335, ASM27884v1",408bd988b45d8a5d92fd3496667b8a3a,0.8136363636363636,20000,37,4921000000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8561592730691929,0.9959642100814745,0.9260617415753337,0.9959642100814745,11,6888,511050
430000,0.00008727668332365848,0.0043859649122807015,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_013277415.1 Streptococcus sp. 68 strain=68, ASM1327741v1",ad8d27940ea9f05c935662ef4f324cb1,0.18859649122807018,10000,244,4918500000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8325489344157531,0.9678204102159846,0.9001846723158689,0.9678204102159846,1,7585,511050
1640000,0.0003328692108158137,0.005128205128205128,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_001150385.1 Streptococcus pneumoniae strain=0232, 6930_7#10",c29ef2bfeb4538cf58199e4f47f25ff1,0.841025641025641,10000,179,4919150000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8546913069721431,0.996610988438066,0.9256511477051046,0.996610988438066,1,7462,511050
1200000,0.0002435628371823027,0.09004739336492891,0.00003856411588719793,0.00009783778495254867,2.6315789473684212,1.0,2.832341904647097,/dev/fd/63,"GCA_923186635.1 Streptococcus pneumoniae SPNA45 strain=SP-8159, SP-8159",e174783d7c3d3f2cd5cbd488539d6306,0.5687203791469194,190000,5,4922310000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8494723274200346,0.988994995374734,0.9192336613973844,0.988994995374734,50,6591,511050
140000,0.00002841566433793532,0.05761316872427984,0.00002841566433793532,0.00005283240387437628,1.9285714285714286,1.0,1.667516789989822,/dev/fd/63,"GCF_002902465.1 Staphylococcus hominis subsp. novobiosepticus strain=CCUG 42399, ASM290246v1",99c4026369db3ba7ab10530183c395a8,0.05761316872427984,140000,6,4922170000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8144305851079892,0.9455761403121922,0.8800033627100907,0.9455761403121922,27,6618,511050
790000,0.0001603455344783493,0.03319502074688797,0.00001623752247882018,0.00001565404559240779,1.0,1.0,0.0,/dev/fd/63,"GCF_001115245.1 Streptococcus pneumoniae strain=SMRU2944, 7038_4#16",a343d101b7d02f7ad079c143f280d1fe,0.3278008298755187,80000,7,4922090000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8425377146748997,0.9783678158511768,0.9104527652630383,0.9783678158511768,8,6626,511050
710000,0.0001441080119995291,0.03065134099616858,0.00001623752247882018,0.00002152431268956071,1.375,1.0,0.9921567416492213,/dev/fd/63,"GCF_001743425.1 Staphylococcus haemolyticus strain=IIF2SW-P5, ASM174342v1",3cf053bb02316eb9d49fee33c48a2863,0.2720306513409962,80000,8,4922010000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8407757156423288,0.9747967561864501,0.9077862359143894,0.9747967561864501,11,6637,511050
1750000,0.00035519580422419146,0.028169014084507043,0.000012178141859115137,0.000035221602582917524,3.0,1.0,4.041451884327381,/dev/fd/63,"GCA_000278925.1 Streptococcus pneumoniae 2072047 strain=2072047, ASM27892v1",e15066559851b8949dbee7e91c56a560,0.8215962441314554,60000,9,4921950000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8557799638694455,0.9961543509369575,0.9259671574032016,0.9961543509369575,18,6655,511050
1740000,0.0003531661139143389,0.0045045045045045045,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900170265.1 Streptococcus pneumoniae, PMEN",1d2191e737bb457c530e87c1dbedc974,0.7837837837837838,10000,283,4918110000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.855683808554292,0.9952344876768566,0.9254591481155743,0.9952344876768566,1,7640,511050
1770000,0.00035925518484389654,0.004629629629629629,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900170275.1 Streptococcus pneumoniae, Hermans-818",d5dcfa7cfea4fcf5ab8e8b9e1d2cf3f8,0.8194444444444444,10000,284,4918100000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8559706689770996,0.9961031287603171,0.9260368988687084,0.9961031287603171,1,7641,511050
1830000,0.00037143332670301166,0.004545454545454545,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900170405.1 Streptococcus pneumoniae, PMEN",58e1781864fe39f9c2c5cdaa405ca549,0.8318181818181818,10000,285,4918090000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8565303616440879,0.9963958948754039,0.926463128259746,0.9963958948754039,1,7642,511050
1880000,0.0003815817782522743,0.004366812227074236,2.0296903098525227e-6,5.870267097152921e-6,3.0,3.0,0.0,/dev/fd/63,"GCF_900170635.1 Streptococcus pneumoniae, Hermans-368",fe67c1ee064ba13d37906b17f2bd80a3,0.8209606986899564,10000,286,4918080000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8569831963971078,0.9961392358950254,0.9265612161460666,0.9961392358950254,3,7645,511050
1750000,0.00035519580422419146,0.004739336492890996,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900170705.1 Streptococcus pneumoniae, Hermans-721",eb081f7ad06724b5aed4f129b8053506,0.8293838862559242,10000,287,4918070000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8557799638694455,0.9963386376332841,0.9260593007513649,0.9963386376332841,1,7646,511050
1780000,0.000361284875153749,0.004830917874396135,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900171485.1 Streptococcus pneumoniae, Hermans-198",61e8b23efe100794be99eff98942ce12,0.8599033816425121,10000,288,4918060000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8560652307239253,0.9970448604780673,0.9265550456009963,0.9970448604780673,1,7647,511050
1760000,0.000357225494534044,0.0047169811320754715,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900191655.1 Streptococcus pneumoniae strain=UoS3321, 6512_4#20",3c9ae1673ed1b846537477940d2c7896,0.8301886792452831,10000,300,4917940000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8558755820011241,0.9963575854377033,0.9261165837194136,0.9963575854377033,1,7669,511050
1740000,0.0003531661139143389,0.004901960784313725,2.0296903098525227e-6,5.870267097152921e-6,3.0,3.0,0.0,/dev/fd/63,"GCF_900191675.1 Streptococcus pneumoniae strain=UoS3325, 6512_4#22",4eccb484890d9fe2efea322d97c695d1,0.8529411764705882,10000,301,4917930000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.855683808554292,0.996885943183555,0.9262848758689235,0.996885943183555,3,7672,511050
1810000,0.00036737394608330663,0.004672897196261682,2.0296903098525227e-6,3.913511398101947e-6,2.0,2.0,0.0,/dev/fd/63,"GCF_900191785.1 Streptococcus pneumoniae strain=UoS4029, 6512_5#9",7835b8f561bed8a55f68e31b6f49780f,0.8457943925233645,10000,302,4917920000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8563458223837213,0.9967214844652942,0.9265336534245077,0.9967214844652942,2,7674,511050
1780000,0.000361284875153749,0.023148148148148147,0.000010148451549262613,0.000037178358281968494,3.8,4.0,1.9390719429665317,/dev/fd/63,"GCA_000251525.2 Streptococcus pneumoniae GA17457 strain=GA17457, ASM25152v2",54f1a8e2863c207b81555304caa4684f,0.8240740740740741,50000,11,4921840000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8560652307239253,0.9962131713765983,0.9261392010502618,0.9962131713765983,19,6681,511050
740000,0.0001501970829290867,0.019305019305019305,0.000010148451549262613,0.00004109186968007044,4.2,2.0,3.8678159211627428,/dev/fd/63,"GCF_013277375.1 Streptococcus sp. 3613 strain=3613, ASM1327737v1",2d82d8ee2b8e67d894e9d317fa488178,0.2857142857142857,50000,12,4921790000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8414582608671721,0.9757352595995199,0.908596760233346,0.9757352595995199,21,6702,511050
1720000,0.0003491067332946339,0.009345794392523364,4.059380619705045e-6,0.000017610801291458762,4.5,4.5,3.5,/dev/fd/63,"GCA_000278905.1 Streptococcus pneumoniae 2070768 strain=2070768, ASM27890v1",1843b47eb1ab54ce7e8819e2f0b90837,0.8037383177570093,20000,38,4920980000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8554898617423804,0.9957252113023023,0.9256075365223413,0.9957252113023023,9,6897,511050
1710000,0.00034707704298478137,0.008968609865470852,4.059380619705045e-6,0.000013697289893356815,3.5,3.5,0.5,/dev/fd/63,"GCA_000385755.1 Streptococcus pneumoniae 801 strain=801, ASM38575v1",bd515a612f7c6f032c97b65597ad853c,0.7668161434977578,20000,39,4920960000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8553920576627495,0.9948074845276682,0.9250997710952089,0.9948074845276682,7,6904,511050
1740000,0.0003531661139143389,0.009615384615384616,4.059380619705045e-6,3.913511398101947e-6,1.0,1.0,0.0,/dev/fd/63,"GCA_005780115.1 Streptococcus pneumoniae strain=VB13858, ASM578011v1",c555ace16586b71ad0efd6b75cd1f6ab,0.8365384615384616,20000,40,4920940000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.855683808554292,0.99650645431832,0.926095131436306,0.99650645431832,2,6906,511050
110000,0.00002232659340837775,0.008032128514056224,4.059380619705045e-6,3.913511398101947e-6,1.0,1.0,0.0,/dev/fd/63,"GCA_007671745.1 Staphylococcus hominis strain=DE0605, ASM767174v1",8cd634bccc8afb2aa16a4bc5d24a0493,0.04417670682730924,20000,41,4920920000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.81058850456097,0.9406653861333112,0.8756269453471406,0.9406653861333112,2,6908,511050
1790000,0.00036331456546360156,0.004672897196261682,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900061235.2 Streptococcus pneumoniae strain=2245STDY5819502, 13414_1#81",4541a416631b6f11e7eae20c454ff460,0.8364485981308412,10000,278,4918160000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8561592730691929,0.9965043552345061,0.9263318141518495,0.9965043552345061,1,7633,511050
1740000,0.0003531661139143389,0.004694835680751174,2.0296903098525227e-6,5.870267097152921e-6,3.0,3.0,0.0,/dev/fd/63,"GCF_900062915.2 Streptococcus pneumoniae strain=2245STDY5699067, 12838_1#70",ce8038b968a9d61f90293dcbed0fe5bb,0.8169014084507042,10000,279,4918150000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.855683808554292,0.9960424231756172,0.9258631158649546,0.9960424231756172,3,7636,511050
1810000,0.00036737394608330663,0.004273504273504274,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900063735.1 Streptococcus pneumoniae strain=B10622, 5362_5#9",b20f7c7a658f868e320d1ac73b952478,0.7735042735042735,10000,280,4918140000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8563458223837213,0.9949768918597965,0.9256613571217589,0.9949768918597965,1,7637,511050
1780000,0.000361284875153749,0.004739336492890996,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900063765.1 Streptococcus pneumoniae strain=B20605, 7004_3#32",0e6c40b736c3ff54c4d127a1c241badf,0.8436018957345972,10000,281,4918130000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8560652307239253,0.9966707585068193,0.9263679946153722,0.9966707585068193,1,7638,511050
1790000,0.00036331456546360156,0.0045871559633027525,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900188625.1 Streptococcus pneumoniae strain=UoS0140, 6470_4#7",9767a93617d198e70ddd0651e12c9e8a,0.8211009174311926,10000,289,4918050000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8561592730691929,0.9961425716735535,0.9261509223713732,0.9961425716735535,1,7648,511050
1780000,0.000361284875153749,0.005050505050505051,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900189025.1 Streptococcus pneumoniae strain=UoS0165, 6470_4#17",75fafce95f1e14cc66c9f3b150c45618,0.898989898989899,10000,290,4918040000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8560652307239253,0.9979142667903198,0.9269897487571226,0.9979142667903198,1,7649,511050
1460000,0.0002963347852384683,0.009478672985781991,4.059380619705045e-6,0.00001565404559240779,4.0,4.0,3.0,/dev/fd/63,"GCA_923186255.1 Streptococcus pneumoniae AP200 strain=SP-0440, SP-0440",1a4fe6ea53eac1a558b7836195779efe,0.6919431279620853,20000,47,4920800000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8527451682701448,0.9928053881526219,0.9227752782113834,0.9928053881526219,8,6949,511050
1590000,0.00032272075926655113,0.009900990099009901,4.059380619705045e-6,3.913511398101947e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_001087925.1 Streptococcus pneumoniae strain=0145, 6930_7#8",6699ea83ce9198b30811097bb808a92e,0.7871287128712872,20000,48,4920780000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8541725792510979,0.9953175949333856,0.9247450870922418,0.9953175949333856,2,6951,511050
1770000,0.00035925518484389654,0.009259259259259259,4.059380619705045e-6,0.000037178358281968494,9.5,9.5,8.5,/dev/fd/63,"GCF_001090465.1 Streptococcus pneumoniae strain=7B, 6259_5#6",c1c3d435d816ad77aba0a94520311728,0.8194444444444444,20000,49,4920760000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8559706689770996,0.9961031287603171,0.9260368988687084,0.9961031287603171,19,6970,511050
1650000,0.00033489890112566625,0.010050251256281407,4.059380619705045e-6,3.913511398101947e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_001097805.1 Streptococcus pneumoniae strain=PT3536, 6569_4#5",73c9502bc83105a8f579b5bff9506aff,0.8291457286432161,20000,50,4920740000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.854793189668316,0.9963330270655509,0.9255631083669335,0.9963330270655509,2,6972,511050
1860000,0.0003775223976325692,0.00909090909090909,4.059380619705045e-6,3.913511398101947e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_001101165.1 Streptococcus pneumoniae strain=SMRU2641, 6938_5#1",f1bc2db489f4c020c47f2bdd68505344,0.8454545454545455,20000,51,4920720000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8568034959648327,0.9967136301573352,0.926758563061084,0.9967136301573352,2,6974,511050
1810000,0.00036737394608330663,0.0045871559633027525,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900033875.1 Streptococcus pneumoniae strain=2245STDY5608967, 11657_4#17",c18c079eece3e633bccacee614e81b30,0.8302752293577982,10000,267,4918270000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8563458223837213,0.9963596220749957,0.9263527222293585,0.9963596220749957,1,7616,511050
1750000,0.00035519580422419146,0.004608294930875576,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900048865.1 Streptococcus pneumoniae strain=C14737, 4525_8#7",42908c7b57bb5b1066a2d36eaa3bcb91,0.8064516129032258,10000,272,4918220000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8557799638694455,0.995791012532786,0.9257854882011158,0.995791012532786,1,7623,511050
1930000,0.00039173022980153687,0.0045871559633027525,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900034015.1 Streptococcus pneumoniae strain=2842STDY5643801, 11860_5#62",e3d92656520637c661d7557d873e3e53,0.8853211009174312,10000,268,4918260000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.857424374402104,0.997614518932474,0.9275194466672889,0.997614518932474,1,7617,511050
1750000,0.00035519580422419146,0.004807692307692308,2.0296903098525227e-6,1.9567556990509736e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_900088945.1 Streptococcus pneumoniae, 41617",267830ab52a585bfb4fc9498645b250d,0.8413461538461539,10000,282,4918120000,-,ERR10791255,c8db800b749d0e87e55f72237561c435,4926860000,51,DNA,10000,492686,true,0.8557799638694455,0.9966184342239925,0.9261991990467191,0.9966184342239925,1,7639,511050
