intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,match_filename,match_name,match_md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1380000,0.013854030719807248,0.0111731843575419,0.00020078305391024997,7.596359824372161e-6,1.0,1.0,0.0,GCF_028969145.1_genomic.fna.gz,GCF_028969145.1 Francisella tularensis subsp. holarctica strain=FT 76 ASM2896914v1,be0ec2aea8fc740ed8f0deb5a3e88a81,0.770949720670391,20000,25,96980000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9195181723813537,0.9949123563064239,0.9572152643438888,0.9949123563064239,2,251957,263284
1360000,0.013653247665896998,0.0058823529411764705,0.00010039152695512498,0.00004937633885841904,13.0,13.0,0.0,/dev/fd/63,"GCA_000153845.1 Francisella tularensis subsp. holarctica 257 strain=257, ASM15384v1",bf70df1fd81a8b8379ce5c23a51f97e5,0.8,10000,26,96970000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9192549970823468,0.9956341942077885,0.9574445956450677,0.9956341942077885,13,251970,263284
1380000,0.013854030719807248,0.010526315789473684,0.00020078305391024997,7.596359824372161e-6,1.0,1.0,0.0,GCF_028968525.1_genomic.fna.gz,GCF_028968525.1 Francisella tularensis subsp. holarctica strain=FT 97 ASM2896852v1,41dce8761dbaa15eebb1d76ace411953,0.7263157894736842,20000,24,97000000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9195181723813537,0.993749607891465,0.9566338901364093,0.993749607891465,2,251955,263284
1370000,0.013753639192852123,0.005434782608695652,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,GCF_028968685.1_genomic.fna.gz,GCF_028968685.1 Francisella tularensis subsp. holarctica strain=FT 93 ASM2896868v1,7845f91bee91f06205badca29314b8e4,0.7445652173913043,10000,64,96590000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9193870555663617,0.9942332637518488,0.9568101596591052,0.9942332637518488,1,252838,263284
1870000,0.018773215540608373,0.9946808510638298,0.018773215540608373,0.9565716108840644,1346.7914438502673,1264.0,1081.981265631771,/dev/fd/63,"GCA_000746455.1 Francisella tularensis strain=FAC, ASM74645v1",34dc49d0f7cc46bc8a1f59f68955f346,0.9946808510638298,1870000,0,97740000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9250129588812612,0.9998954300565361,0.9624541944688987,0.9998954300565361,251850,251850,263284
10000,0.00010039152695512498,0.0017543859649122807,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_001940505.1 Serratia marcescens strain=BJL200, ASM194050v1",1be489f05789e23a90867154c41732ad,0.0017543859649122807,10000,46,96770000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.8348374120825581,0.8830051532109743,0.8589212826467663,0.8830051532109743,1,252811,263284
1150000,0.011545025599839373,0.07179487179487179,0.0014054813773717498,0.00006836723841934945,1.2857142857142858,1.0,0.4517539514526256,/dev/fd/63,"GCF_000195535.1 Francisella cf. novicida Fx1 strain=Fx1, ASM19553v1",d41547d9670b8f5c7e2fe70045f67504,0.5897435897435898,140000,1,97600000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9162368257862397,0.9896991575105406,0.9529679916483902,0.9896991575105406,18,251868,263284
1480000,0.014857945989358499,0.0056179775280898875,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,GCA_000524575.1_genomic.fna.gz,GCA_000524575.1 Francisella tularensis subsp. holarctica PHIT-FT049 strain=PHIT-FT049 ASM52457v1,c785bf6c571a9fb7ff60778046379090,0.8314606741573034,10000,53,96700000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9207803750166819,0.9963874962113212,0.9585839356140016,0.9963874962113212,1,252825,263284
1100000,0.011043067965063748,0.005154639175257732,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_016604595.1 Francisella tularensis subsp. novicida FSC159 strain=FSC159, ASM1660459v1",93e33cab6200c6f0db629c9f6fa35c83,0.5670103092783505,10000,51,96720000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9154385787760843,0.9889365998031565,0.9521875892896203,0.9889365998031565,1,252816,263284
1480000,0.014857945989358499,0.0273224043715847,0.0005019576347756249,0.000026587259385302562,1.4,1.0,0.4898979485566356,/dev/fd/63,"GCF_001412545.1 Francisella tularensis strain=T01, ASM141254v1",e126cd0ecebcac5eca79da587ec50ffb,0.8087431693989071,50000,3,97480000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9207803750166819,0.9958464171629827,0.9583133960898322,0.9958464171629827,7,251883,263284
1080000,0.010842284911153499,0.00966183574879227,0.00020078305391024997,0.00001139453973655824,1.5,1.5,0.5,/dev/fd/63,"GCF_002952075.1 Francisella tularensis subsp. novicida strain=TCH2015, ASM295207v1",219a9e9530b555e7cca1bfba4653164c,0.5217391304347826,20000,10,97280000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9151092750893488,0.9873244018364946,0.9512168384629217,0.9873244018364946,3,251927,263284
1370000,0.013753639192852123,0.005555555555555556,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,GCF_028968215.1_genomic.fna.gz,GCF_028968215.1 Francisella tularensis subsp. holarctica strain=FT 109 ASM2896821v1,ed21f77ca9329b37c8fb50dd517433f0,0.7611111111111111,10000,59,96640000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9193870555663617,0.9946618298210499,0.9570244426937058,0.9946618298210499,1,252832,263284
10000,0.00010039152695512498,0.0020876826722338203,0.00010039152695512498,0.0030499384694854226,803.0,803.0,0.0,/dev/fd/63,"GCA_000280655.1 Mycobacteroides abscessus M148 strain=M148, ASM28065v1",fc89c284e289883e851b68979120db79,0.0020876826722338203,10000,27,96960000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.8348374120825581,0.8860217880471033,0.8604296000648307,0.8860217880471033,803,252773,263284
1370000,0.013753639192852123,0.0056179775280898875,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,GCF_028967725.1_genomic.fna.gz,GCF_028967725.1 Francisella tularensis subsp. holarctica strain=FT 120 ASM2896772v1,e0c4fe9e6e0faf5cdcf1d4a7527caf34,0.7696629213483146,10000,67,96560000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9193870555663617,0.9948797685096942,0.9571334120380279,0.9948797685096942,1,252841,263284
1690000,0.016966168055416123,0.01092896174863388,0.00020078305391024997,0.00008735813798027984,11.5,11.5,7.5,/dev/fd/63,"GCF_000742095.1 Francisella tularensis strain=Larsen, ASM74209v1",5f818b531df684833ec629fee2940295,0.9234972677595629,20000,9,97300000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9231790836461116,0.9984406790078795,0.9608098813269955,0.9984406790078795,23,251924,263284
1390000,0.013954422246762374,0.016483516483516484,0.000301174580865375,0.00001139453973655824,1.0,1.0,0.0,GCF_028969105.1_genomic.fna.gz,GCF_028969105.1 Francisella tularensis subsp. holarctica strain=FT 77 ASM2896910v1,b8455f1ebf0f964a6a27a6a85f909989,0.7637362637362637,30000,7,97350000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.919648360993249,0.9947289848503527,0.9571886729218009,0.9947289848503527,3,251896,263284
120000,0.0012046983234615,0.015,0.000301174580865375,0.00001139453973655824,1.0,1.0,0.0,/dev/fd/63,"GCF_000195555.1 Francisella hispaniensis strain=3523, ASM19555v1",28e7eed892d8b6631c92ca4e2ce626f5,0.06,30000,6,97380000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.8765209882724657,0.9463290702649277,0.9114250292686967,0.9463290702649277,3,251893,263284
1370000,0.013753639192852123,0.016574585635359115,0.000301174580865375,0.000018990899560930404,1.6666666666666667,2.0,0.4714045207910317,GCF_028965235.1_genomic.fna.gz,GCF_028965235.1 Francisella tularensis subsp. holarctica strain=FT 84 ASM2896523v1,dffdcb1a8e36d880a35bd3351ef9938a,0.7569060773480663,30000,8,97320000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9193870555663617,0.9945537845926283,0.9569704200794951,0.9945537845926283,5,251901,263284
1150000,0.011545025599839373,0.015151515151515152,0.000301174580865375,0.00001139453973655824,1.0,1.0,0.0,/dev/fd/63,"GCF_000154185.1 Francisella tularensis subsp. novicida GA99-3549 strain=GA99-3549, ASM15418v1",6e728f4917777594178775a8613338a1,0.5808080808080808,30000,5,97410000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9162368257862397,0.9894029233376223,0.952819874561931,0.9894029233376223,3,251890,263284
1380000,0.013854030719807248,0.011049723756906077,0.00020078305391024997,7.596359824372161e-6,1.0,1.0,0.0,GCF_028968255.1_genomic.fna.gz,GCF_028968255.1 Francisella tularensis subsp. holarctica strain=FT 103 ASM2896825v1,f969df4abeba7d44e54b4428e84d03ef,0.7624309392265194,20000,23,97020000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9195181723813537,0.9946956211823264,0.95710689678184,0.9946956211823264,2,251953,263284
1860000,0.018672824013653246,0.005376344086021506,0.00010039152695512498,0.000030385439297488643,8.0,8.0,0.0,/dev/fd/63,"GCF_019182265.1 Francisella tularensis strain=Scherm, ASM1918226v1",3b7255b69a8ce88082f17e675f76e01b,1.0,10000,52,96710000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9249157117014755,1.0,0.9624578558507377,1.0,8,252824,263284
1860000,0.018672824013653246,0.005376344086021506,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,/dev/fd/63,"GCA_022500855.1 Francisella tularensis strain=OADDL_FT3-Bates, ASM2250085v1",89b4212adb7e695a60842b670bc0e852,1.0,10000,34,96890000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9249157117014755,1.0,0.9624578558507377,1.0,1,252787,263284
10000,0.00010039152695512498,0.0031645569620253164,0.00010039152695512498,7.596359824372161e-6,2.0,2.0,0.0,/dev/fd/63,"GCA_001447805.1 Candidatus Tenderia electrophaga, ASM144780v1",ca515a17baf23ea6cbf7f105721eb9be,0.0031645569620253164,10000,29,96940000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.8348374120825581,0.8932777730178594,0.8640575925502088,0.8932777730178594,2,252777,263284
1110000,0.011143459492018873,0.004878048780487805,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_001865695.1 Francisella tularensis subsp. novicida PA10-7858 strain=PA10-7858, ASM186569v1",dc13d45ed680120b73fca3eab85a9d1c,0.5414634146341464,10000,43,96800000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9156010357103791,0.9880430441286073,0.9518220399194932,0.9880430441286073,1,252807,263284
960000,0.009637586587692,0.01932367149758454,0.00040156610782049993,0.000015192719648744321,1.0,1.0,0.0,/dev/fd/63,"GCF_001870885.1 Francisella sp. TX07-6608 strain=TX07-6608, FAK_1",33610cf68780f48cbbd0c3605f647224,0.463768115942029,40000,4,97440000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9129982950558729,0.9850468354784911,0.949022565267182,0.9850468354784911,4,251887,263284
20000,0.00020078305391024997,0.007246376811594203,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,/dev/fd/63,"GCA_001753795.1 Francisella endosymbiont of Amblyomma maculatum strain=FLE-Am, ASM175379v1",16ed10a9c4985966bebbc8debfbd0cf5,0.014492753623188406,10000,30,96930000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.8462612440151446,0.9203311793431016,0.8832962116791231,0.9203311793431016,1,252778,263284
30000,0.000301174580865375,0.005847953216374269,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_001879645.1 Francisella sp. MA067296 strain=MA067296, ASM187964v1",6bbb9bf4460f64e4d51214ad8918ddb4,0.017543859649122806,10000,44,96790000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.8530160875232414,0.9237853726019886,0.888400730062615,0.9237853726019886,1,252808,263284
1370000,0.013753639192852123,0.005649717514124294,0.00010039152695512498,7.596359824372161e-6,2.0,2.0,0.0,GCF_028967225.1_genomic.fna.gz,GCF_028967225.1 Francisella tularensis subsp. holarctica strain=FT 136 ASM2896722v1,76398bd325fdc1d1b98fedeb71c78d28,0.7740112994350282,10000,60,96630000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9193870555663617,0.9949896759775566,0.9571883657719591,0.9949896759775566,2,252834,263284
1140000,0.01144463407288425,0.009950248756218905,0.00020078305391024997,7.596359824372161e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_016604535.1 Francisella tularensis subsp. novicida FSC595 strain=FSC595, ASM1660453v1",d2244bf69f1d288e666fe26b8ff4dc56,0.5671641791044776,20000,12,97240000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.916079934922021,0.9889418612237028,0.9525108980728618,0.9889418612237028,2,251931,263284
1360000,0.013653247665896998,0.005988023952095809,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_009814225.1 Francisella tularensis strain=98-1746, ASM981422v1",fe4ce69adab6eecdc5eac5749667a46d,0.8143712574850299,10000,48,96750000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9192549970823468,0.9959818410270168,0.9576184190546818,0.9959818410270168,1,252813,263284
1720000,0.017267342636281498,0.005405405405405406,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_016601185.1 Francisella tularensis strain=F0814, ASM1660118v1",76d6fc353f56e0cac43d21a720ba731f,0.9297297297297298,10000,49,96740000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9234976491731397,0.9985723661525995,0.9610350076628695,0.9985723661525995,1,252814,263284
10000,0.00010039152695512498,0.0024509803921568627,0.00010039152695512498,7.596359824372161e-6,2.0,2.0,0.0,/dev/fd/63,"GCA_008629945.1 Acinetobacter baumannii strain=L9, ASM862994v1",667c1ab9efe88e60dd6d3278a8371cc1,0.0024509803921568627,10000,32,96910000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.8348374120825581,0.8888133826244707,0.8618253973535144,0.8888133826244707,2,252785,263284
1370000,0.013753639192852123,0.005319148936170213,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,GCF_028967995.1_genomic.fna.gz,GCF_028967995.1 Francisella tularensis subsp. holarctica strain=FT 114 ASM2896799v1,9546a360920b472bddc3ef90e52e6be3,0.7287234042553191,10000,69,96540000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9193870555663617,0.9938140936163294,0.9566005745913455,0.9938140936163294,1,252843,263284
1370000,0.013753639192852123,0.005434782608695652,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,GCF_028967815.1_genomic.fna.gz,GCF_028967815.1 Francisella tularensis subsp. holarctica strain=FT 116 ASM2896781v1,73d6a96de62ae6146abcca45ef4cfeb1,0.7445652173913043,10000,62,96610000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9193870555663617,0.9942332637518488,0.9568101596591052,0.9942332637518488,1,252836,263284
1370000,0.013753639192852123,0.005649717514124294,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,GCF_028968815.1_genomic.fna.gz,GCF_028968815.1 Francisella tularensis subsp. holarctica strain=FT 87 ASM2896881v1,f6a391e20438b3547e8433557088062d,0.7740112994350282,10000,72,96510000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.9193870555663617,0.9949896759775566,0.9571883657719591,0.9949896759775566,1,252848,263284
140000,0.0014054813773717498,0.005,0.00010039152695512498,3.7981799121860803e-6,1.0,1.0,0.0,/dev/fd/63,"GCF_001608445.1 Francisella hispaniensis FSC454 strain=CCUG 58020, FHIS001-SEQ-1-ASM-1",4084d068b737fa7dfa2c85b820647bc3,0.07,10000,42,96810000,-,SRR25131935,1e733bba13ba099d2c5e78374cc7ec44,99610000,51,DNA,10000,9961,true,0.879174335543938,0.9491937360174856,0.9141840357807118,0.9491937360174856,1,252806,263284
